farm_id,region,latitude,longitude,farm_size_ha,soil_ph,soil_organic_carbon_pct,clay_pct,annual_rainfall_mm,avg_temp_c,ndvi,evi,tree_density_per_ha,water_depth_cm,fertilizer_n_kg_ha,residue_management,irrigation,rice_variety,planting_date,harvest_date,rice_yield_t_ha,carbon_stock_tco2e_ha,ch4_emission_kg_ha
1036,Coastal Andhra,16.54713,81.097355,0.704,6.04,1.56,21.2,831,27.2,0.568,0.435,82,0.0,65.3,mulched,flood,Swarna,2024-07-06,2024-11-04,4.585,8.108,262.5
1037,Coastal Andhra,16.767353,81.418792,0.932,6.98,1.78,25.3,1494,31.1,0.88,0.81,56,7.1,89.3,removed,alternate_wetting_drying,MTU1010,2024-07-17,2024-10-24,6.545,8.552,289.7
1038,Indo-Gangetic Plain,26.70695,82.33386,1.035,6.63,1.01,36.1,434,29.8,0.431,0.342,18,4.6,70.7,removed,alternate_wetting_drying,IR64,2024-07-01,2024-10-26,4.444,5.524,182.1
1039,Coastal Andhra,16.386237,81.149649,0.73,5.5,0.94,38.5,1217,30.4,0.671,0.61,76,5.6,123.7,incorporated,alternate_wetting_drying,Swarna,2024-06-24,2024-10-16,5.556,7.024,322.6
1040,Coastal Andhra,16.668622,81.187493,1.708,7.05,0.57,36.0,1182,30.6,0.802,0.754,45,0.0,76.5,mulched,flood,Samba Mahsuri,2024-07-08,2024-10-26,5.57,5.908,273.8
1041,Mekong Delta,10.058883,105.711631,0.704,7.25,0.9,17.4,665,27.7,0.868,0.75,26,6.5,118.0,removed,flood,Swarna,2024-07-16,2024-11-12,6.513,7.062,272.1
1042,Indo-Gangetic Plain,26.371627,82.349141,2.632,6.99,1.23,5.0,1447,29.0,0.684,0.56,24,4.0,61.3,removed,drip,MTU1010,2024-07-03,2024-11-06,5.224,7.356,129.2
1043,Eastern UP,25.909677,82.833542,1.399,5.71,1.35,33.4,1397,27.7,0.719,0.599,71,4.3,58.0,removed,flood,Swarna,2024-07-08,2024-11-09,5.471,7.124,281.0
1044,Indo-Gangetic Plain,26.5337,82.453342,1.514,6.44,1.27,12.8,1291,22.0,0.546,0.441,74,9.3,81.7,removed,alternate_wetting_drying,MTU1010,2024-07-06,2024-10-22,4.816,7.565,241.1
1045,Indo-Gangetic Plain,26.618554,82.20987,1.555,6.51,1.62,41.1,1456,26.5,0.63,0.536,68,3.4,54.1,incorporated,flood,MTU1010,2024-07-09,2024-10-31,5.434,8.082,386.4
1046,Terai Nepal,27.179539,84.161864,1.479,6.04,0.65,39.4,1307,23.6,0.495,0.413,63,6.8,129.6,incorporated,flood,Swarna,2024-06-20,2024-09-30,4.762,4.745,483.7
1047,Mekong Delta,10.10102,105.242659,0.35,7.1,0.69,19.6,1075,24.7,0.641,0.568,60,5.4,140.1,incorporated,flood,Naveen,2024-07-19,2024-11-29,5.619,5.947,398.1
1048,Indo-Gangetic Plain,26.001859,81.883773,0.443,5.54,1.09,28.1,926,27.9,0.663,0.536,18,11.0,50.1,incorporated,drip,MTU1010,2024-06-28,2024-10-18,4.497,6.527,223.0
1049,Eastern UP,26.066089,82.558376,2.006,6.48,2.28,39.1,1266,26.8,0.405,0.263,43,3.6,90.8,incorporated,alternate_wetting_drying,Samba Mahsuri,2024-07-20,2024-11-07,3.962,9.557,288.1
1050,Coastal Andhra,16.296531,80.736895,0.953,6.52,1.52,26.8,1201,29.6,0.757,0.561,49,0.0,105.0,incorporated,alternate_wetting_drying,Swarna,2024-07-27,2024-11-30,6.273,7.602,269.1
1051,Terai Nepal,27.346227,83.80711,1.173,6.83,0.22,27.0,1706,26.7,0.412,0.322,52,6.1,95.4,mulched,alternate_wetting_drying,MTU1010,2024-07-24,2024-11-08,4.0,3.059,276.0
1052,Coastal Andhra,17.163964,81.172694,2.83,6.32,1.37,18.9,1504,25.4,0.543,0.441,65,5.5,73.6,incorporated,flood,MTU1010,2024-06-26,2024-10-04,4.718,7.524,388.8
1053,Terai Nepal,27.399393,83.841119,0.88,6.42,2.05,23.5,964,27.1,0.861,0.786,15,3.5,94.5,removed,alternate_wetting_drying,Samba Mahsuri,2024-07-11,2024-11-26,6.548,9.116,198.5
1054,Terai Nepal,27.240074,83.797441,1.774,5.89,1.47,33.3,1400,27.6,0.433,0.394,11,3.9,91.1,mulched,flood,IR64,2024-06-23,2024-10-12,4.669,6.731,319.3
1055,Terai Nepal,27.277522,83.887769,1.366,6.85,1.42,24.5,1072,28.0,0.636,0.446,59,2.2,73.3,incorporated,alternate_wetting_drying,IR64,2024-07-05,2024-11-07,4.91,7.914,296.5
1056,Mekong Delta,10.009589,105.55259,0.98,7.25,0.9,38.9,1618,28.1,0.612,0.554,0,6.6,51.1,removed,alternate_wetting_drying,Naveen,2024-06-25,2024-10-24,4.861,4.376,200.3
1057,Indo-Gangetic Plain,26.387417,82.463742,1.285,6.37,1.72,23.4,965,30.3,0.645,0.456,36,1.0,63.1,removed,alternate_wetting_drying,Swarna,2024-06-28,2024-11-16,4.916,8.114,132.8
1058,Mekong Delta,10.366879,105.621391,3.592,6.48,1.17,27.2,2276,29.6,0.549,0.429,48,7.2,155.6,incorporated,flood,Swarna,2024-07-10,2024-10-27,5.079,5.869,502.0
1059,Coastal Andhra,16.58807,81.014406,1.482,6.68,1.72,29.4,1041,27.6,0.569,0.442,31,0.8,50.4,removed,flood,Naveen,2024-06-23,2024-10-20,4.767,7.663,246.6
1060,Mekong Delta,10.476274,105.327324,1.069,6.44,1.77,38.4,1342,30.1,0.671,0.58,74,6.5,64.3,removed,flood,Samba Mahsuri,2024-07-14,2024-10-25,5.195,9.296,295.4
1061,Eastern UP,26.385997,82.664251,1.435,6.3,1.08,31.8,965,28.1,0.706,0.645,67,9.1,160.9,incorporated,drip,MTU1010,2024-07-02,2024-11-01,5.982,7.676,245.0
1062,Coastal Andhra,16.209842,81.251288,0.973,6.24,0.82,28.0,1151,24.6,0.666,0.551,83,3.3,76.4,removed,flood,MTU1010,2024-06-22,2024-09-29,5.107,5.995,259.5
1063,Terai Nepal,27.316941,83.947427,3.065,6.75,0.48,6.7,1228,32.8,0.813,0.694,64,7.6,32.8,incorporated,alternate_wetting_drying,Samba Mahsuri,2024-07-07,2024-10-24,5.537,6.016,286.8
1064,Indo-Gangetic Plain,26.520203,82.342632,1.596,6.56,1.5,27.3,1552,27.6,0.646,0.599,75,2.2,98.3,removed,drip,IR64,2024-07-13,2024-11-11,5.636,8.342,173.3
1065,Eastern UP,26.101015,82.623729,3.468,5.88,1.22,31.2,1404,28.9,0.459,0.405,48,6.4,134.0,removed,flood,IR64,2024-06-29,2024-10-05,4.875,6.588,305.7
1066,Terai Nepal,27.711215,83.471242,0.905,5.74,1.01,29.7,1018,29.2,0.547,0.403,77,8.0,78.0,incorporated,drip,MTU1010,2024-06-14,2024-09-21,4.855,6.216,222.7
1067,Mekong Delta,10.521615,105.084874,0.99,6.31,1.04,38.6,1204,27.8,0.756,0.687,41,10.0,103.2,mulched,drip,MTU1010,2024-06-24,2024-10-24,6.053,6.744,223.3
1068,Indo-Gangetic Plain,26.293475,82.485922,2.194,7.21,0.98,20.8,926,29.0,0.454,0.362,85,6.8,125.1,mulched,flood,Samba Mahsuri,2024-06-18,2024-10-05,4.58,5.703,342.4
1069,Coastal Andhra,17.261268,81.379709,0.702,7.03,2.01,24.9,969,27.1,0.576,0.489,10,7.6,49.8,incorporated,flood,Naveen,2024-07-11,2024-10-24,4.848,8.244,419.2
1070,Coastal Andhra,16.230967,80.981402,0.392,7.18,1.26,13.6,1636,25.2,0.68,0.621,0,0.9,74.3,incorporated,drip,Swarna,2024-07-13,2024-11-26,5.19,6.628,209.4
1071,Coastal Andhra,16.524706,80.549451,1.717,5.91,1.12,19.9,1369,25.0,0.681,0.572,46,6.2,47.9,incorporated,alternate_wetting_drying,IR64,2024-06-23,2024-10-11,5.479,6.917,293.6
1072,Eastern UP,25.472535,82.877688,1.143,7.56,0.74,32.9,1199,24.2,0.574,0.431,64,3.4,102.0,mulched,alternate_wetting_drying,MTU1010,2024-06-24,2024-10-29,4.927,5.167,246.1
1073,Indo-Gangetic Plain,26.360274,82.179239,2.065,6.38,0.99,11.8,1357,30.3,0.9,0.781,43,2.2,24.2,incorporated,alternate_wetting_drying,Swarna,2024-07-06,2024-11-04,6.038,7.082,324.2
1074,Terai Nepal,27.295719,84.245932,0.862,6.97,1.18,24.8,752,27.1,0.512,0.409,93,0.8,84.9,removed,flood,IR64,2024-06-28,2024-10-26,5.058,6.801,229.6
1075,Coastal Andhra,16.585452,81.080006,2.155,6.3,1.1,18.4,1381,32.5,0.616,0.531,44,5.8,79.5,removed,flood,IR64,2024-07-01,2024-10-09,4.952,6.316,283.7
1076,Terai Nepal,27.749953,83.990588,2.64,6.5,1.29,16.6,1374,28.3,0.6,0.564,7,8.0,49.2,incorporated,flood,Swarna,2024-07-20,2024-11-04,4.975,5.692,381.5
1077,Coastal Andhra,16.285844,81.289206,0.887,7.08,0.42,31.8,1474,29.4,0.462,0.346,28,0.8,75.5,incorporated,alternate_wetting_drying,IR64,2024-06-25,2024-10-12,4.311,3.9,260.1
1078,Coastal Andhra,16.076481,81.503162,2.274,7.44,1.65,34.2,984,28.8,0.9,0.828,14,5.4,122.8,incorporated,alternate_wetting_drying,Naveen,2024-07-07,2024-10-13,6.483,8.774,302.5
1079,Coastal Andhra,16.690345,81.419661,0.747,6.32,0.88,33.2,1176,25.4,0.744,0.614,65,0.4,69.7,incorporated,flood,Swarna,2024-07-11,2024-10-26,5.515,6.368,321.0
1080,Terai Nepal,27.917545,84.127387,0.641,5.31,0.5,14.4,819,26.9,0.731,0.635,33,6.0,78.2,mulched,flood,MTU1010,2024-06-17,2024-10-11,5.219,5.195,333.3
1081,Coastal Andhra,16.413887,80.990868,0.95,8.1,0.89,23.3,1264,28.4,0.662,0.474,50,4.6,123.5,removed,alternate_wetting_drying,Swarna,2024-06-26,2024-10-15,5.213,5.28,205.8
1082,Eastern UP,26.200061,82.891842,1.204,7.25,1.75,19.2,693,26.8,0.778,0.612,0,6.8,106.2,removed,flood,Naveen,2024-07-12,2024-11-18,6.18,8.389,291.3
1083,Coastal Andhra,16.18076,80.804639,3.179,7.52,2.04,43.2,1010,22.5,0.854,0.708,66,1.9,93.4,removed,flood,IR64,2024-07-06,2024-10-24,6.246,9.85,257.5
1084,Indo-Gangetic Plain,26.8104,82.236086,0.562,6.4,2.26,20.0,997,27.4,0.594,0.533,32,9.3,85.2,incorporated,flood,IR64,2024-06-21,2024-10-25,5.102,8.771,404.1
1085,Terai Nepal,27.426915,84.433956,2.358,6.92,1.13,24.2,878,26.3,0.658,0.56,52,8.3,37.1,incorporated,flood,IR64,2024-06-28,2024-10-14,4.751,6.431,365.4
1086,Indo-Gangetic Plain,26.338298,81.97805,0.712,6.81,1.84,21.3,513,26.6,0.548,0.459,39,2.4,42.1,incorporated,flood,Samba Mahsuri,2024-07-05,2024-10-18,4.687,9.463,304.6
1087,Coastal Andhra,16.476922,82.080082,0.958,6.55,1.47,14.0,1307,27.1,0.614,0.455,22,5.8,140.9,incorporated,flood,Naveen,2024-06-27,2024-10-16,5.599,6.19,424.1
1088,Mekong Delta,10.0897,105.881045,4.394,6.21,2.27,20.0,1460,25.8,0.526,0.365,43,8.9,116.3,mulched,alternate_wetting_drying,MTU1010,2024-07-09,2024-10-23,4.838,9.662,291.0
1089,Indo-Gangetic Plain,26.736213,81.766903,0.929,6.54,1.89,26.9,1358,26.3,0.641,0.543,52,4.1,136.9,incorporated,flood,MTU1010,2024-07-01,2024-10-23,5.919,9.165,437.1
1090,Eastern UP,25.403193,82.660211,1.648,6.9,1.76,21.0,1262,25.2,0.814,0.75,74,4.2,145.1,removed,alternate_wetting_drying,Naveen,2024-07-06,2024-10-29,7.202,9.482,278.6
1091,Indo-Gangetic Plain,26.505445,82.430694,0.747,5.51,0.8,26.5,1408,25.1,0.9,0.791,48,1.1,39.5,incorporated,alternate_wetting_drying,Swarna,2024-06-17,2024-10-13,5.912,5.782,274.1
1092,Indo-Gangetic Plain,26.19102,81.799346,1.018,5.94,0.81,25.7,1264,23.4,0.698,0.617,63,7.3,70.9,incorporated,flood,Swarna,2024-07-11,2024-10-18,5.845,6.383,426.3
1093,Mekong Delta,9.484656,105.328967,1.138,7.33,2.11,23.7,783,23.7,0.743,0.607,29,1.5,124.7,mulched,flood,Naveen,2024-06-22,2024-11-12,6.064,9.619,300.3
1094,Coastal Andhra,16.09643,81.684928,0.416,6.82,1.48,12.6,1188,22.9,0.308,0.262,29,6.9,92.4,removed,flood,MTU1010,2024-07-05,2024-11-04,3.667,5.036,297.7
1095,Terai Nepal,27.708474,83.849774,0.549,6.84,1.33,28.3,1387,28.1,0.653,0.434,12,3.2,123.9,incorporated,drip,Swarna,2024-07-06,2024-11-10,5.618,7.493,271.3
1096,Mekong Delta,9.987088,105.318025,0.393,5.89,1.55,33.1,1136,29.0,0.763,0.656,26,6.3,107.0,removed,alternate_wetting_drying,Naveen,2024-07-11,2024-10-09,6.032,7.688,221.1
1097,Terai Nepal,27.784136,83.646479,1.478,5.64,0.96,28.4,1040,31.1,0.608,0.468,38,5.4,77.2,incorporated,alternate_wetting_drying,Naveen,2024-07-06,2024-11-06,5.106,5.395,233.5
1098,Indo-Gangetic Plain,26.76017,82.076525,1.113,6.44,1.15,18.5,703,27.5,0.617,0.46,63,0.0,150.0,removed,flood,IR64,2024-06-29,2024-10-24,5.814,8.076,239.4
1099,Coastal Andhra,16.148008,81.50673,2.742,6.35,0.72,20.2,1007,26.5,0.561,0.439,60,3.9,21.6,incorporated,flood,Samba Mahsuri,2024-07-09,2024-10-18,4.795,5.669,269.9
1100,Indo-Gangetic Plain,26.616305,82.246306,0.953,6.24,1.74,31.4,1059,22.0,0.697,0.573,14,2.5,75.7,incorporated,alternate_wetting_drying,Swarna,2024-07-09,2024-10-07,5.253,8.185,253.1
1101,Mekong Delta,10.022738,106.11363,2.197,7.29,0.67,19.7,1298,23.9,0.775,0.669,72,6.4,91.6,removed,flood,Samba Mahsuri,2024-07-03,2024-10-18,6.01,6.323,293.7
1102,Mekong Delta,10.00581,105.491244,2.194,7.73,1.53,26.7,1579,30.3,0.714,0.595,62,0.7,53.4,incorporated,flood,IR64,2024-07-07,2024-11-19,5.788,9.105,351.4
1103,Mekong Delta,10.188725,105.665472,1.636,6.56,1.71,37.4,1421,25.5,0.523,0.45,93,5.8,164.4,incorporated,flood,Swarna,2024-07-03,2024-11-04,5.597,8.86,436.5
1104,Eastern UP,26.098283,82.610081,0.512,6.6,1.4,19.3,860,25.0,0.757,0.612,61,3.8,52.4,incorporated,alternate_wetting_drying,MTU1010,2024-07-18,2024-11-15,5.993,7.068,237.1
1105,Mekong Delta,9.58209,105.56421,2.051,5.04,1.52,36.7,1319,26.8,0.629,0.541,15,2.9,75.4,removed,flood,Naveen,2024-07-06,2024-11-11,5.082,6.431,253.0
1106,Eastern UP,25.941641,83.412076,1.082,5.81,0.98,12.4,545,26.6,0.662,0.527,56,6.8,88.6,removed,alternate_wetting_drying,MTU1010,2024-07-26,2024-11-28,5.595,6.33,219.9
1107,Coastal Andhra,16.850238,81.242601,0.719,6.25,1.47,22.0,1059,24.7,0.793,0.699,42,7.0,42.3,incorporated,alternate_wetting_drying,Naveen,2024-07-05,2024-11-02,5.775,9.082,301.9
1108,Terai Nepal,27.27562,83.960764,2.568,5.6,1.0,21.6,940,29.2,0.695,0.631,60,4.5,58.8,removed,flood,IR64,2024-06-27,2024-10-21,5.436,6.335,230.8
1109,Eastern UP,25.532524,82.838491,2.261,6.07,0.79,7.9,799,25.0,0.743,0.559,26,3.8,55.2,incorporated,flood,Swarna,2024-06-19,2024-10-10,5.781,5.231,347.2
1110,Indo-Gangetic Plain,26.690385,82.026096,1.945,7.15,0.38,18.5,1501,27.3,0.632,0.48,25,2.8,62.1,mulched,flood,MTU1010,2024-06-21,2024-10-13,5.164,3.629,352.7
1111,Mekong Delta,10.388182,105.510826,1.758,6.2,0.78,11.3,1307,21.9,0.755,0.673,37,7.0,25.8,incorporated,alternate_wetting_drying,Samba Mahsuri,2024-07-02,2024-10-18,5.18,5.829,309.5
1112,Eastern UP,25.452305,82.878441,1.99,6.76,1.75,31.3,1203,20.4,0.816,0.789,102,2.7,64.6,removed,flood,MTU1010,2024-06-29,2024-10-27,6.373,9.689,241.5
1113,Mekong Delta,9.779379,105.604481,0.802,6.81,0.83,42.5,1180,28.9,0.648,0.573,59,8.5,39.3,removed,drip,Samba Mahsuri,2024-07-06,2024-11-07,5.489,5.563,186.2
1114,Mekong Delta,9.99217,105.945725,1.067,6.48,0.69,26.9,966,29.1,0.787,0.619,8,7.2,112.6,removed,flood,Naveen,2024-06-30,2024-11-07,5.645,5.221,311.2
1115,Eastern UP,25.717465,83.202,0.772,6.19,1.25,36.5,837,24.5,0.414,0.289,36,6.3,101.8,mulched,flood,Samba Mahsuri,2024-07-12,2024-10-11,4.249,6.537,325.6
1116,Coastal Andhra,16.475396,81.120976,1.712,5.26,0.76,15.9,1365,27.4,0.802,0.642,0,0.0,91.4,incorporated,flood,Naveen,2024-06-19,2024-10-23,6.069,5.32,332.7
1117,Coastal Andhra,16.407907,81.538232,0.764,6.89,1.59,19.4,1202,31.2,0.529,0.401,46,8.8,88.8,incorporated,flood,Samba Mahsuri,2024-07-11,2024-11-06,4.158,7.323,437.5
1118,Mekong Delta,10.131696,105.580775,1.902,5.68,1.14,20.3,905,25.1,0.543,0.425,55,7.6,101.5,mulched,alternate_wetting_drying,Naveen,2024-07-06,2024-11-12,4.872,5.921,278.2
1119,Indo-Gangetic Plain,26.84094,82.393068,0.653,7.27,1.73,18.3,1228,30.4,0.643,0.499,33,1.7,48.0,removed,alternate_wetting_drying,MTU1010,2024-07-02,2024-10-17,5.56,8.0,195.8
1120,Mekong Delta,10.334593,105.396657,0.644,6.76,1.73,18.6,1358,24.7,0.514,0.403,24,6.3,33.5,incorporated,alternate_wetting_drying,Naveen,2024-06-26,2024-11-07,4.705,8.893,249.9
1121,Coastal Andhra,16.270017,81.175726,0.446,5.36,1.93,27.7,1064,26.9,0.637,0.534,73,6.6,75.7,removed,alternate_wetting_drying,MTU1010,2024-06-17,2024-09-27,5.538,10.048,195.6
1122,Coastal Andhra,16.520543,80.825244,0.698,7.2,1.24,8.3,869,29.9,0.582,0.377,92,9.5,107.4,removed,flood,Samba Mahsuri,2024-07-15,2024-11-30,5.07,7.539,319.0
1123,Eastern UP,25.619433,83.001875,0.591,5.98,0.2,17.2,984,26.2,0.793,0.696,68,7.9,139.4,incorporated,flood,Swarna,2024-06-25,2024-11-01,6.034,4.406,456.2
1124,Indo-Gangetic Plain,26.519495,81.989655,2.879,6.33,0.2,16.2,1232,26.7,0.622,0.548,47,11.2,78.6,removed,alternate_wetting_drying,Swarna,2024-07-26,2024-11-07,5.071,4.889,259.7
1125,Eastern UP,26.210864,83.349264,1.037,6.76,0.98,36.5,1191,30.4,0.674,0.447,27,7.6,88.5,incorporated,flood,MTU1010,2024-07-02,2024-11-03,5.359,6.698,380.9
1126,Indo-Gangetic Plain,26.412426,81.741504,0.719,6.31,1.08,16.9,1206,27.4,0.585,0.37,53,5.4,66.3,incorporated,drip,MTU1010,2024-07-06,2024-10-28,4.667,6.384,232.4
1127,Terai Nepal,27.179942,83.671541,1.547,6.44,1.67,20.8,1025,28.1,0.553,0.485,29,4.4,152.0,incorporated,alternate_wetting_drying,IR64,2024-06-21,2024-11-05,5.58,8.667,274.3
1128,Eastern UP,25.638954,82.734047,0.35,6.94,0.2,34.9,1742,31.3,0.498,0.491,28,7.6,132.1,incorporated,flood,Naveen,2024-07-11,2024-10-24,4.206,3.097,493.7
1129,Coastal Andhra,16.378529,81.152132,0.947,5.69,0.97,27.7,1159,30.7,0.637,0.536,49,4.6,106.7,incorporated,flood,IR64,2024-06-29,2024-10-10,5.265,5.847,403.5
1130,Eastern UP,26.026817,83.239879,1.121,6.11,0.63,40.7,747,27.6,0.699,0.648,67,0.9,69.7,incorporated,flood,Naveen,2024-07-14,2024-11-08,5.695,6.323,337.1
1131,Eastern UP,26.345486,83.083478,1.75,6.32,0.6,43.9,798,31.2,0.642,0.48,45,7.8,105.7,removed,alternate_wetting_drying,Swarna,2024-06-28,2024-10-31,5.208,5.993,201.0
1132,Indo-Gangetic Plain,26.466579,81.970114,0.85,6.55,1.32,27.8,1220,25.5,0.544,0.463,73,9.1,87.3,incorporated,flood,Swarna,2024-06-25,2024-10-11,4.876,7.479,432.5
1133,Indo-Gangetic Plain,26.431094,82.24842,1.575,6.24,1.9,29.6,975,24.8,0.885,0.81,63,6.1,115.2,incorporated,alternate_wetting_drying,Samba Mahsuri,2024-07-24,2024-11-15,6.82,8.952,309.2
1134,Terai Nepal,27.557437,84.477833,1.688,5.71,0.87,25.1,1507,23.2,0.709,0.573,67,4.8,126.7,incorporated,alternate_wetting_drying,Naveen,2024-06-26,2024-11-04,5.672,6.656,335.0
1135,Terai Nepal,27.508423,84.510398,2.062,6.24,0.51,20.8,1324,28.5,0.813,0.768,34,1.5,43.1,mulched,alternate_wetting_drying,Swarna,2024-06-28,2024-10-14,5.645,4.694,226.0
1136,Terai Nepal,27.78782,83.680835,0.438,6.01,1.18,25.8,709,23.5,0.559,0.494,64,3.8,116.0,incorporated,flood,Samba Mahsuri,2024-07-15,2024-11-23,5.285,6.483,349.2
1137,Mekong Delta,9.610384,105.014566,1.027,6.26,1.1,23.9,1043,26.5,0.548,0.371,25,3.9,64.7,mulched,alternate_wetting_drying,Naveen,2024-06-27,2024-10-23,4.775,5.686,205.2
1138,Terai Nepal,27.355797,84.196726,0.97,5.92,0.37,15.5,1120,29.4,0.655,0.55,45,8.8,107.8,removed,drip,Naveen,2024-07-04,2024-11-13,5.123,4.397,194.8
1139,Eastern UP,25.756474,82.986334,0.346,6.47,0.68,30.2,1323,26.8,0.674,0.613,16,11.3,125.9,mulched,alternate_wetting_drying,MTU1010,2024-07-06,2024-11-12,5.133,4.794,314.8
1140,Eastern UP,25.825454,82.942279,1.888,5.77,1.21,23.9,1017,28.3,0.9,0.791,0,2.4,141.8,removed,alternate_wetting_drying,Swarna,2024-07-02,2024-10-28,6.696,7.826,218.5
1141,Terai Nepal,27.901139,83.746467,1.403,6.86,0.77,19.1,1329,20.0,0.813,0.764,46,0.9,136.1,mulched,alternate_wetting_drying,Swarna,2024-07-05,2024-10-27,5.906,6.214,242.1
1142,Indo-Gangetic Plain,26.220395,81.915983,0.624,6.97,0.56,30.9,1508,26.2,0.568,0.444,85,9.0,87.4,removed,flood,Naveen,2024-06-26,2024-10-19,4.729,5.745,313.3
1143,Eastern UP,25.983353,82.919194,1.922,5.7,1.46,24.5,1330,23.5,0.756,0.629,86,2.5,69.5,mulched,drip,IR64,2024-06-17,2024-10-23,6.091,8.445,157.1
1144,Eastern UP,26.303405,83.446019,0.607,7.01,0.2,27.8,1409,23.2,0.725,0.678,35,7.6,78.9,mulched,alternate_wetting_drying,Swarna,2024-07-01,2024-10-24,5.141,3.839,243.8
1145,Eastern UP,26.362094,82.903279,1.948,7.17,1.76,10.4,400,28.4,0.65,0.536,47,4.0,110.0,incorporated,flood,Naveen,2024-07-08,2024-10-25,5.787,8.083,318.8
1146,Eastern UP,26.24642,82.584463,0.984,5.91,1.14,37.5,1392,22.3,0.576,0.551,71,3.3,92.7,incorporated,flood,Samba Mahsuri,2024-07-06,2024-10-29,5.145,6.82,404.5
1147,Eastern UP,26.233338,83.328172,2.052,5.77,1.38,33.5,913,25.6,0.554,0.415,43,4.0,45.1,removed,flood,Swarna,2024-07-04,2024-10-28,4.586,6.652,237.6
1148,Terai Nepal,28.179907,84.162914,0.724,6.45,1.14,39.3,1871,29.7,0.739,0.623,47,5.3,94.0,removed,flood,Swarna,2024-07-03,2024-10-01,5.855,6.599,333.8
1149,Coastal Andhra,16.183909,81.219666,0.661,5.97,1.0,29.5,1365,28.4,0.459,0.36,40,0.4,90.6,mulched,flood,IR64,2024-07-02,2024-10-18,4.366,5.993,254.9
1150,Terai Nepal,27.105694,83.688305,1.831,7.63,0.98,30.9,886,25.7,0.637,0.578,73,7.4,71.4,incorporated,flood,Swarna,2024-06-11,2024-10-30,5.592,6.053,354.5
1151,Coastal Andhra,16.269983,81.834379,1.207,6.07,1.41,14.1,823,26.5,0.477,0.401,12,7.9,149.0,removed,flood,Swarna,2024-06-21,2024-10-13,4.671,5.801,334.3
1152,Mekong Delta,9.995097,105.173996,1.059,6.41,0.68,56.6,1197,26.5,0.9,0.777,75,5.3,92.2,incorporated,alternate_wetting_drying,Naveen,2024-06-26,2024-10-26,6.668,8.143,301.0
1153,Eastern UP,25.552472,82.287471,4.034,6.09,0.35,19.8,909,25.1,0.753,0.671,4,5.1,60.2,mulched,flood,MTU1010,2024-07-02,2024-10-25,5.367,4.011,265.7
1154,Mekong Delta,10.343046,105.15114,1.379,5.8,1.05,22.1,974,29.2,0.82,0.758,48,1.0,93.7,removed,alternate_wetting_drying,Swarna,2024-07-13,2024-11-20,6.025,7.072,174.2
1155,Terai Nepal,27.259071,83.853685,2.346,8.17,1.52,24.3,907,24.4,0.701,0.64,70,3.2,139.8,incorporated,alternate_wetting_drying,Naveen,2024-06-30,2024-10-17,5.686,7.967,249.2
1156,Indo-Gangetic Plain,27.106587,81.759006,0.893,6.36,1.02,43.2,682,32.5,0.667,0.519,45,7.4,56.9,incorporated,flood,IR64,2024-06-21,2024-10-28,4.759,7.185,358.0
1157,Coastal Andhra,16.706299,80.921629,0.968,5.86,1.15,23.6,1426,28.9,0.697,0.579,71,4.3,6.2,incorporated,flood,Swarna,2024-07-26,2024-10-28,5.383,7.283,348.5
1158,Indo-Gangetic Plain,26.211493,81.786764,0.906,6.83,1.31,30.7,1238,29.3,0.764,0.588,53,6.0,151.8,mulched,drip,Swarna,2024-07-16,2024-11-12,6.003,8.445,225.8
1159,Mekong Delta,9.798588,105.28586,2.873,7.62,0.74,18.3,1542,28.3,0.731,0.586,38,6.0,98.8,mulched,alternate_wetting_drying,IR64,2024-06-26,2024-10-18,5.26,6.38,306.3
1160,Eastern UP,26.227813,82.912716,0.768,6.29,0.8,46.8,1195,29.1,0.712,0.579,22,9.0,86.9,incorporated,alternate_wetting_drying,Naveen,2024-07-20,2024-10-21,4.859,5.626,323.8
1161,Coastal Andhra,16.600578,81.600168,1.136,6.76,1.32,43.6,895,25.6,0.9,0.811,5,11.0,56.0,incorporated,alternate_wetting_drying,Swarna,2024-07-05,2024-11-03,6.292,7.37,299.8
1162,Terai Nepal,27.65813,83.987412,0.671,6.79,1.95,22.2,674,25.2,0.61,0.586,58,7.2,65.0,removed,flood,MTU1010,2024-07-13,2024-11-16,5.566,8.252,227.4
1163,Eastern UP,25.958627,82.915503,1.534,5.68,1.75,39.4,1192,21.4,0.547,0.431,54,4.2,128.5,removed,flood,IR64,2024-06-29,2024-10-08,5.502,8.483,307.3
1164,Eastern UP,25.808449,82.991385,1.21,6.21,0.79,25.9,1262,28.0,0.694,0.528,17,9.8,43.2,removed,drip,Samba Mahsuri,2024-07-17,2024-11-07,4.974,6.213,221.4
1165,Eastern UP,26.252955,83.212374,1.036,5.81,0.75,23.2,1604,26.4,0.579,0.567,82,6.7,117.9,incorporated,flood,IR64,2024-07-14,2024-11-03,5.608,5.945,430.3
1166,Coastal Andhra,16.489835,81.433292,1.946,7.2,1.48,31.0,1066,25.5,0.744,0.672,44,9.1,132.7,removed,flood,Samba Mahsuri,2024-07-08,2024-10-20,5.888,8.07,324.9
1167,Mekong Delta,10.316335,105.629488,0.741,7.6,0.75,17.6,1550,30.7,0.692,0.657,47,0.9,177.0,removed,alternate_wetting_drying,Naveen,2024-07-07,2024-11-10,5.611,6.452,242.2
